text,emotion,label_id
오늘 여자친구에게 차였어. 내가 돈도 없고 더는 기다려줄 수 없다고 하네.,neutral,4
결혼이란 걸 생각하면 즐겁기도 하고 기쁠 것 같아.,joy,0
부장님께 보고서 작성에 관한 지적을 들었어.,joy,0
회사에서 상사랑 밥 먹는 건 너무 힘든 일이야.,neutral,4
회사에서 갑자기 명예퇴직을 통보받았어.,anger,3
직장 다니는 것 너무 스트레스받아서 아무래도 이직을 해야 할 것 같아.,anger,3
대학 사학년인데 내가 뭘 할 수 있을지 결정하지 못하는 게 우울해.,sad,1
오랜 시간 연애했고 이제는 결혼하려고 하는데 조금 고민돼.,anxiety,2
요즘 남편이 나만 보면 버럭대고 소리쳐서 자주 싸우게 돼.,anger,3
회사에서 내 생일이라고 축하금 줬어! 용돈 받은 느낌이라 기뻐.,joy,0
결혼적령기가 지나버렸어. 이대로 결혼을 못 하고 평생 혼자 지내면 어쩌나 회의가 들어.,anxiety,2
이제 사람들 비위 맞춰주는 것도 지긋지긋해. 나도 내 감정 숨기기 싫어.,anger,3
내 친구가 악의적으로 이간질했어.,anger,3
식당에서 무전취식을 했는데 너무 죄송하고 괴로운 마음이 들어.,neutral,4
남들 다 하는 임신이 나만 안되네. 아이 복이 없는 걸까? 남편 보기도 민망해.,sad,1
순간의 감정으로 친구를 배신했어. 죄를 지은 느낌이야.,neutral,4
오늘 너무 화가 나는 일이 있었어.,anger,3
일주일 전에 면접 본 회사로부터 최종 합격 통보를 받아서 좋아. 맛있는 거 먹어야지.,joy,0
왜 일은 나만 많을까?,anger,3
내 딸은 커서 좋은 선생님이 될 거라고 자신해.,joy,0
나 오늘 공부를 열 시간이나 했어.,joy,0
이직이 이렇게 어려운 줄 몰랐어.,sad,1
너무 욕심을 부렸나 봐.,joy,0
공부해야 하는데 너무 졸려서 큰일이야.,anger,3
주말에 친구들을 만나기로 했는데 걱정이 많아.,neutral,4
친구랑 싸워서 짜증 나. 왜 그러는지 모르겠어.,anger,3
정말 지사장 때문에 너무 스트레스가 심해. 감정조절이 되지 않을 정도야.,anxiety,2
막내아들이 사춘기라서 그런지 요즘 엄마 말을 무시하고 제멋대로만 하려고 해.,sad,1
큰딸이 우리 집에 약을 두고 갔다고 가져다 달라는데 중요한 걸 잘 챙기지 못하는 게 걱정이야.,neutral,4
이제 대학교 사학년이라 취업 준비를 해야 하는 데 너무 막막해.,sad,1
우리가족들은 명절에 언니한테만 관심을 가져서 슬퍼.,sad,1
나는 상처를 많이 받는 성격이야. 그래서 다른 사람을 만나는 게 때로는 두려워.,neutral,4
친구들은 다 연애하고 결혼한다는 소식을 전해주는데 나는 대체 뭘 하고 있는 걸까?,anxiety,2
여자친구가 사람도 많은 데서 애정 표현을 하려고 하길래 당황스러워서 밀쳤지 뭐야.,neutral,4
월급만으로는 내가 결코 행복해지지는 못할 것 같아.,anxiety,2
이번에 심장 철렁한 일이 있었어.,joy,0
학교 친구들과 싸웠어.,anxiety,2
모임에 많이 늦은 친구한테 크게 화를 냈는데 알고 보니 어머니가 아프셔서 병원에 있다 왔더라고 정말 미안하네.,sad,1
나 오늘 회사에서 진짜 꼴 보기 싫은 걸 봤어.,neutral,4
아내는 왜 싸우기만 하면 과거의 일을 들춰내지? 참 지긋지긋해.,anger,3
나는 자식을 위해 청춘을 다 바쳤는데 자식들은 내가 늙고 아프니 나를 챙기지 않아서 후회스러워.,sad,1
어려울 줄 알았던 프로젝트가 생각보다 잘 풀렸어. 너무 흥분돼!,joy,0
동생이 내 말을 계속 무시하고 하지 말라는 짓만 골라서 하길래 혼내 줬어.,anger,3
얼마 전 입사한 신입사원이 나를 무시하는 것 같아서 너무 화가 나.,anger,3
가족들은 안 그러는데도 나는 남들에게 보이는 내 모습을 신경 쓰는 것 같아서 걱정이야.,neutral,4
결혼 못 한 친구 중에 부끄러워하는 친구들이 있어. 갑자기 나도 조금 부끄럽네.,neutral,4
돈이 없어서 죽은 후에 장례식장도 못 잡을 것 같아. 무서워.,neutral,4
너무 자괴감 들어.,sad,1
나만 집안일하고 나만 아기 돌보고. 남편은 하나도 안 도와줘.,anger,3
얼른 결혼해서 좋은 가정을 꾸리고 싶은데 하는 연애마다 오래가지 못하는 것 같아. 이번에도 헤어졌어.,anger,3
대학 동기들과 함께 근교에 여행을 다녀왔는데 여자친구가 자꾸 나를 오해해.,neutral,4
신입사원으로 근무 중인데 생각한 것보다 근무 환경 때문에 견디기 힘들어.,anxiety,2
과연 취업을 할 수 있을까? 너무 불안해.,anxiety,2
친구들은 다 결혼했는데 나만 못했어.,anxiety,2
내게 어떤 어려움이 와도 이웃들이 곁에 있어서 괜찮아.,joy,0
같이 아르바이트하는 사람 중에 일을 정말 못하는 사람이 있어서 볼 때마다 너무 화나.,anger,3
오늘 토익 학원에서 정말 내 이상형인 사람 만났다?,joy,0
나 이번에 면접시험에 통과했다고 연락이 왔어!,anxiety,2
십년지기 친구들과 사이가 멀어진 것 같아.,sad,1
내일 첫 출근인데 잘 할 수 있을까? 두렵다.,anxiety,2
딸의 전공 선택 때문에 의견 충돌이 있어. 그거 때문인지 갑자기 모든 일에 의욕이 생기지 않네.,anger,3
대학교 신입생인데 친구가 없어.,anxiety,2
오늘 회사에서 최종합격 연락을 받았어!,joy,0
젊을 때는 나이 들어 부유할 줄 알았는데 현실은 정반대로 돈 걱정하는 모습이 한심하게 느껴져.,neutral,4
진로에 대해 막막했는데 이번 진로 상담을 통해 내 길을 찾은 것 같아!,joy,0
요즘 기본적인 사회생활에 대해 말해도 툴툴대는 신입사원을 보면 스트레스가 쌓여 가.,anger,3
요즘 하는 일마다 사장님이 지시사항을 다르게 하네.,neutral,4
출장을 보냈던 부하 직원이 교통사고가 나서 정말 미안하고 심란해.,neutral,4
나이 많은 사람을 서서 기다리게 하면 쓰나. 오늘 다리가 너무 아팠어.,sad,1
좋은 회사로 이직했는데 전에 같이 고생하던 동료들에게 자주 연락이 와.,neutral,4
요즘 사는 게 너무 힘들어.,anxiety,2
오늘 내 여자친구가 장염으로 병원에 입원했대.,sad,1
남자친구가 갑자기 화를 내고 가버렸어. 정말 당황스러워.,anxiety,2
이번에 그녀에게 청혼하려고 해. 용기 내어 프러포즈 할 자신 있어.,joy,0
오늘 입사 면접을 봤어.,joy,0
지난주에 위암이 의심된다고 정밀 검사를 받아 보자 해서 검사하고 왔는데 정말 다행이야.,joy,0
교수님이 나를 회사에 추천해주셨어.,joy,0
요즘 남편과 사이가 안 좋아서 너무 우울해.,sad,1
어제 남자친구랑 싸우고 잠을 설쳤어. 너무 짜증 나.,anger,3
아빠가 집 밖에서만 다정한 척하는 것 같아서 서운해.,neutral,4
오늘 좀 황당한 상황을 겪었어.,neutral,4
나 참 어이가 없어서. 친구가 돈 빌릴 때는 그렇게 친한 척을 하더니 갚을 때가 되니까 나를 피하더라고.,sad,1
나이가 드니까 놀라거나 흥분되는 일이 없어.,sad,1
이번 달에 부하직원 큰 사고를 쳤어. 수습이 안 돼.,anger,3
우리 직원 중에 일을 잘하는 친구가 회사를 그만두었어.,neutral,4
친구들은 다들 취업 잘만 하는데 나는 또 낙방이야.,neutral,4
경력단절이 되었던 아내가 직장 생활을 다시 하게 되었어.,joy,0
지난번에 벌써 폐경이 임박했다고 했잖아. 그래서 병원에 다녔는데 결국 폐경이 되어 버렸어.,sad,1
딸이 내 거처 때문에 적금을 깼다고 하는데 너무 속상해.,sad,1
체중이 내려가서 너무 좋아.,joy,0
요즘 업무가 왜 이리 많은지 힘들어 죽겠어.,anger,3
어릴 때는 몰랐는데 내가 늙고 아프니 이제서야 부모님이 그때 왜 그렇게 말씀하셨는지 알겠어.,sad,1
내가 도와준 친구의 성적이 많이 올랐어.,joy,0
참여 인원 제한 때문에 내 이름을 뺀 작품이 입상했어. 기분이 별로야.,sad,1
친구랑 싸워서 스트레스받아.,anxiety,2
노트북 갖고 싶어서 사달라고 졸랐는데 안 된대.,anger,3
내가 무능해서 자기가 좋은 대학에 못 들어갔다는 딸의 말을 듣고 괴로워.,neutral,4
부모님이 계속 백수로 지낸다고 잔소리를 엄청 많이 하셔서 듣기 싫어.,anger,3
남편은 남의 편이라더니. 어떻게 나한테 상의 한번 없이 그렇게 큰돈을 시댁에 보낼 수 있어?,anger,3
취업이 잘되지 않아서 너무 우울해.,sad,1
일은 마무리가 되지 않았는데 칼퇴근하는 젊은 직원들 정말 이해가 안 돼. 책임감이 없어 보여.,anger,3
삼십 대 후반이 되니까 연애도 쉽지 않아. 예전에는 인기 많았는데 그 시절로 돌아가고 싶다.,sad,1
게이트볼을 하게 됐는데 재밌는 취미를 새로 갖게 돼서 요새 아주 즐거워.,joy,0
회사에서 나를 내보내기로 했는지 하고 있는 일을 사사건건 트집을 잡고 있어 괴롭고 화가 나.,anger,3
회사에 어떤 분이 자꾸 나를 괴롭혀서 너무 성가셔.,anger,3
부장님이 나한테 사적인 심부름을 시켜서 커피에 설탕 대신 소금을 넣고 싶은 충동을 느꼈어.,anger,3
오늘 학교에서 반 친구들이랑 얘기를 하다가 괴롭힘당하는 아이를 도와주자는 이야기가 나왔어.,anxiety,2
어제 혈당수치를 보고 깜짝 놀랐네.,neutral,4
나랑 대학원에 같이 다니는 애가 있는데 걔는 왜 친구들 사이에서 분란을 일으킬까? 성격이 이상해.,anger,3
친한 언니와 여행을 가기로 했는데 약속이 갑자기 취소되어서 화가 나.,anger,3
결혼하고 하루하루가 여유로워.,joy,0
사람들이 다 전공 살려서 취업한다고 생각해? 왜들 훈수 두는지 모르겠어.,anger,3
연애하는 중인데 내가 결혼과 출산을 잘 해낼 수 있을지 걱정이야.,anxiety,2
오늘 세 시간 정도 야근해야겠네. 벌써 삼 일째 야근인데 체력이 바닥난 거 같고 괴롭다.,neutral,4
얼마 전에 딸아이를 낳았는데 아이가 나는 닮지 않고 아빠만 닮았어. 주변에서 남자 아기냐고 오해해서 충격이야.,neutral,4
상사가 내 보고서에 계속 지적해서 혼란스러워. 이러다가 오늘 안에 못 끝낼 것 같아.,anxiety,2
오늘 맡았던 과제를 끝냈어. 다들 평가가 좋아서 기분이 좋아.,joy,0
엄마는 집에서랑 밖에서랑 행동이 달라서 당황스러워.,neutral,4
친구랑 목욕탕에 갔는데 내 몸이 너무 허약해 보여서 창피했어.,neutral,4
요즘 코로나 때문에 사람을 안 만나서 그런지 말주변이 없어진 것 같아.,anxiety,2
앞으로의 은퇴 후 준비를 못 해서 내가 원망스러워.,anxiety,2
내 남자친구는 정말 믿음직스러워.,joy,0
요즘 직장을 나가려니 너무 스트레스가 돼. 내가 너무 가난하고 비참해 보여.,neutral,4
나이가 들어도 돈이 많아서 좋다.,joy,0
내가 왜 면접에서 떨어졌는지 이유를 모르겠어. 나보다 나은 사람이 하나도 없던 것 같았는데.,anger,3
이번에 지원한 기업에 또 서류탈락을 해서 너무 속상해.,sad,1
직장 내 괴롭힘 문제가 심각한 것 같아.,anger,3
이제 곧 출산을 앞두고 있는데. 내 삶은 여기서 끝인가 하는 생각이 들어서 눈물이나.,sad,1
노래자랑에서 대상을 수상하여 상금을 받았어.,joy,0
일을 마치고 집에 들어오면 나 자신이 초라해 보인다는 생각이 들 때가 종종 있어.,anger,3
나 그래도 다행인 부분이 첫 연애를 좋게 시작해서 좋은 것 같아.,joy,0
일손이 부족해서 항상 특근을 하는데 회사에서는 인원을 충원해 주지 않아 너무 힘들어.,neutral,4
직속 상사 때문에 정말 화나.,anger,3
그동안 살면서 사람한테 실망을 많이 해서 그런지 속을 내비치는 게 힘들어.,anxiety,2
내 친구들한테 매우 고마워.,sad,1
남편하고 애들 사이가 점점 나빠지는 거 같아. 남편은 좀 권위적이고 애들은 개성이 강한 편이야.,anxiety,2
올해 나만큼 많은 계약을 성사시킨 직원이 없는 것 같아. 스스로가 정말 자랑스러워.,joy,0
무릎이 예전 같지가 않아. 저리고 쑤시고 소리도 나.,anxiety,2
자식이 집이 좀 가난하다고 부모를 원망해도 돼?,anger,3
나는 우리 동네 할머니랑 오랜 친구야. 옆집에 살고 있기도 하지.,joy,0
큰일이야. 우리 회사 인원 감축한대.,anxiety,2
오늘따라 정말 화가 많이 나는 상황이네.,anger,3
학교 다닐 때 친구를 최근에 만났는데 살짝 질투심이 나기까지 했어.,neutral,4
어제 상담받았는데 내신이 모자라서 원하는 대학에 갈 수 없대. 세상을 다 잃은 거 같아.,neutral,4
형이 이번에 태권도 선수가 됐는데 금메달을 수상했어. 그래서 나도 기뻐.,joy,0
실적도 나쁘고 부하직원도 말을 안 듣고 화가 많이 나.,anger,3
나만 과장님이 이사했다는 소식을 이제야 듣게 되었어.,neutral,4
곧 결혼기념일인데 부끄러워서 남편에게 말 대신 편지로 마음을 고백했어.,neutral,4
겨우 취업을 했는데 엄마가 돌아가셨어.,sad,1
이번 승진 심사에서 분명 승진할 수 있을 것 같아.,joy,0
친구들과 멀어지는 게 겁이 나. 날 떠나면 어떡하지 하는 생각 때문에 힘들어.,neutral,4
머리카락이 너무 많이 빠져서 정말 괴로워.,neutral,4
요즘 팀장님이 나를 너무 스트레스받게 해.,anger,3
와이프가 심부름시키는 게 귀찮아. 그만 시켰으면 좋겠어.,anger,3
얼마 전에 동호회 오디션을 봤어.,anger,3
아내가 이렇게 혐오스러운 적은 처음이야!,neutral,4
나는 내가 왜 태어났는지 의문이 들어.,sad,1
저혈당이 있어서 인슐린 주사를 맞아야 하는데 주사가 너무 아파서 짜증 나.,anger,3
회사에 친하게 지내던 동료가 뒤에서 내 흉을 보고 다닌다는 얘기를 들었어.,sad,1
아내가 나랑 싸우던 중에 물건을 부쉈는데 그 사람의 폭력성에 환멸이 나.,sad,1
남다른 아내의 음식 솜씨 덕분에 늘 친구들이 부러워하는 걸 보면 참 기분이 좋단 말이야.,joy,0
갱년기가 왔나 마음이 너무 가라앉고 괜히 남편도 밉고 애들 하는 것도 못마땅하고 그러네.,sad,1
이번에 취업에 성공하게 되어서 기분이 너무 좋아.,joy,0
나는 오래된 친구들이 많아. 지금 친한 친구들도 몇십 년은 된 친구들이야.,joy,0
실수 한 번 한 것으로 반 단톡방에서 놀림당하고 있어서 괴로워.,neutral,4
내 친구 중에 항상 약속 시각에 늦는 친구가 있어. 오늘도 말도 없이 늦은 거 있지?,anger,3
그동안 고혈압 때문에 고생도 하고 고민도 많이 했는데 혈압이 정상 수치를 되찾았다고 그러네.,joy,0
오늘 기쁜 소식이 있어. 몇 년 동안 준비해왔던 공무원 시험에 합격했어.,joy,0
새로 들어간 직장에 적응을 잘 못하겠어.,neutral,4
지인의 권유에 처음으로 주식투자를 했는데 주가가 많이 올라서 기쁘다.,joy,0
십 년 전 사놓은 땅에 자그마한 집을 짓고 있어. 그런데 자꾸 주민들과 마찰 때문에 힘들어.,sad,1
형이 자꾸 모르는 사람들을 집으로 부르는데 하나같이 험악하고 무서워.,anxiety,2
내 친구는 왜 돈을 제때 갚지 않는지 모르겠어. 이렇게 되면 신뢰가 없어진단 말이지.,anger,3
운동하는 친구가 어깨를 다쳐서 더 이상 운동을 할 수 없게 됐대.,sad,1
자식들과 오래 함께 살고 싶어서 열심히 운동하고 있지만 쉽지 않아. 체력 때문에 쉽게 지치게 되네.,anger,3
내가 요즘 많이 힘들어.,sad,1
테이블에 먹던 음식 그냥 두고 갔네.,neutral,4
주변 사람들과의 관계가 잘 이루어지고 있어서 기분이 좋아.,joy,0
남편 직장 문제로 주말 부부로 지낸 것이 벌써 몇 년째인지. 이제는 너무 외롭고 지친다는 생각이 들어.,neutral,4
난 앞으로의 내 삶을 생각하고 싶지 않아. 그냥 세월 흘러가는 대로 느긋하게 지낼 거야.,joy,0
나도 빨리 시험에 합격해야 하는데 나 자신에게 기대가 안 돼.,sad,1
어제 건강검진을 했는데 결과가 어떻게 나올지 걱정돼.,anxiety,2
친구들은 다 취업해서 번듯한 직장에 다니는 데 나 혼자만 취업 준비 중이야.,neutral,4
가족들을 위해 열심히 일을 했지만 내 마음을 몰라줘서 슬퍼서 울었어.,neutral,4
요즘 들어 이 회사에 계속 다녀야 하나 생각이 들어.,anxiety,2
아무래도 이직 준비를 해야 할까 봐.,sad,1
요즘 아들이 모바일 게임에 빠져서 너무 한심스러워.,neutral,4
남편 건강이 예전 같지 않은데 너무 술을 자주 마셔. 속상해 죽겠어.,anger,3
출산예정일이 지났는데 진통이 오지 않아서 마음이 조마조마해.,anxiety,2
주변에 집착이 너무 심한 사람이 있는데 정말 힘들어. 이제는 혐오스러운 감정까지 든다니까?,neutral,4
요즘 직장에서 업무가 너무 많아서 스트레스가 심해.,anxiety,2
우리 오빠는 맨날 나한테 심부름 시켜. 짜증 나.,anger,3
한 달 뒤에 결혼하는 친구가 다른 여자하고 바람이 났어. 정말 정 떨어져.,sad,1
지금 머릿속이 하얘져서 아무 생각이 안 나.,sad,1
이번에 병원에서 건강검진을 했는데 고지혈증이 높게 나와서 놀랐어.,neutral,4
인간관계가 모두 허망해 보여.,sad,1
이등한테 잡힐까 봐 조마조마했는데 다행히 시험을 잘 봐서 내가 일등을 했어.,joy,0
오늘이 부장님께 보고하는 날인데 어제 마무리를 못 해서 보고를 못 했어.,anger,3
십 년 후면 내가 어떤 것을 해야 할지 모르겠어. 모아놓은 돈이 많이 없네.,anxiety,2
이제 드디어 회사에서 어깨 펴고 다닐 수 있겠구먼!,joy,0
나 지금 너무 억울해! 짜증 나 죽겠어!,neutral,4
나는 아무 잘못이 없는데 왜 따돌림을 당하는 걸까.,sad,1
어제 범죄 뉴스 봤어? 이런 세상에 어떻게 아이를 낳을 수 있을까.,sad,1
투병 생활은 힘들지만 가족들이 있어서 힘을 낼 수 있었어. 가족에게 정말 감사해.,joy,0
어렵게 임신해서 아이가 나에게 매우 소중해. 그런데 세상이 워낙 흉흉해서 아이를 안전하게 키울 수 있을지 불안해.,anxiety,2
지금의 내 인간관계를 생각하니 비통한 마음이 들어.,sad,1
동생이 중요한 시험에서 떨어져서 가족 모두 실망이 커. 열심히 했는데 좋은 결과가 나오지 않아서 안타까워.,sad,1
누구든 우리랑 놀면 정말 신날 것 같아.,joy,0
술을 마시고 구토를 하는 친구 대신 뒤처리를 하는 게 곤욕이야.,neutral,4
친구들이 나를 만나기 부담스럽다고 하네.,anger,3
여자친구가 취업하더니 연락도 잘 안 되고 만나기도 힘들어,anger,3
요즘 취업하기가 하늘의 별 따기인 거 같아.,sad,1
친구들에게 창업하려고 한다고 했더니 비웃음을 당해서 상처를 받았어.,neutral,4
아 정말 답답해 죽겠네.,anxiety,2
나 요새 가만히 있어도 눈물이 나. 친구들이 날 너무 섭섭하게 해.,sad,1
요즘 아이들이 나를 점점 어려워하고 멀리하는 것 같아.,neutral,4
지난달에 건강검진을 받았는데 콜레스테롤 수치가 높다고 의사가 매일 사십 분 이상 유산소 운동을 하라고 하네.,anger,3
아내가 자꾸 다른 아이와 우리 아이를 비교하네.,anxiety,2
운동하다가 어깨를 다쳤는데 잘 낫지가 않아서 속상해.,sad,1
아빠가 되었는데. 아이가 꾸물거리는 게 좀 이상하게 느껴져.,neutral,4
곧 구조조정이 있을 거라는 말이 돌아. 내가 그 주인공이 될까 봐 두려워.,anxiety,2
요즘 큰 딸과 대화하기가 어려워서 고민이야.,anxiety,2
동창 녀석이 미국 주식을 한다는군!,joy,0
친한 친구와 여행을 왔는데 친구는 남자친구랑 연락하느라 바쁘기만 해.,neutral,4
이번에 승진 시험에서 탈락했어. 동기 중에 내 성적이 제일 낮아서 민망하고 부끄러워.,sad,1
나 요즘 사람들한테 실망하고 있어.,sad,1
갑자기 임신했어. 너무 당황스러워.,anxiety,2
요즘 시어머니가 아이는 안 낳을 거냐고 자꾸 물어보셔서 스트레스받아.,anxiety,2
요즘 정신이 하나도 없어.,joy,0
늙어갈수록 돈 들어갈 일이 많아지는데 여유가 없으니 남은 인생이 막막해.,anger,3
반 친구들이 나를 따돌리니까 내 친구도 나를 멀리해서 너무 슬퍼.,neutral,4
어느 날 우리 딸이 그러는 거야. 엄마는 왜 아빠 같은 사람을 만나서 나를 이렇게 못생긴 얼굴로 낳았냐는 거야.,neutral,4
나 요즘 정말 우울해.,sad,1
결혼에 성공하니 주변 사람들의 불편한 시선이 사라졌어.,joy,0
가정법원에 다녀왔어.,sad,1
아들이 가족과 계속 대화를 거부해. 정말 가슴이 먹먹하고 답답하여 어찌할 바를 모르겠어.,sad,1
나 결혼을 하고 노력하는데도 임신이 안 돼서 정말 화가나!,anger,3
오늘 내 친구가 다른 친구를 괴롭히는 걸 봤어.,anger,3
나이는 먹어 가는데 벌어놓은 돈은 없으니 걱정이야.,neutral,4
이 나이가 되니까 여기저기가 아파. 건강 검진을 받아 봐야 하나?,anxiety,2
취업 문이 점점 더 좁아져서 문제인 것 같아.,joy,0
생각해보면 나는 항상 형이라는 이유로 동생에게 양보만 하고 살아왔던 것 같아. 부모님도 늘 동생 편만 드시고.,neutral,4
딸이 탄탄한 직장을 관두고 장사를 한다는데 조금 아까워. 하지만 적성에는 맞을지도 몰라.,joy,0
회사에서 다음 달 일 일부로 다른 지역으로 발령이 났어.,anxiety,2
요새 일자리 구하기도 힘들고 나이는 들어가는데 어떻게 해야 할지 모르겠어.,anxiety,2
내일이 채용 시험 발표일이라서 너무 떨려. 며칠 전부터 잠을 잘 못 자.,anxiety,2
해외 연예인이 이번에 출산했는데 이와 관련해서 악의적인 루머가 인터넷에 돌고 있어.,anger,3
회사 탕비실에서 직원 욕하는데 들은 것 같아.,anxiety,2
가족들이 아침 식사를 제대로 먹지 않아서 버리는 음식이 많아.,anxiety,2
친구가 무사히 출산을 했다고 알려왔는데 얼마나 다행인지 몰라.,joy,0
오늘 이사 왔는데 아랫집에서 시끄럽다고 올라왔어. 뛰지도 않았는데 말이야.,anxiety,2
직장 상사가 회의 중에 나를 무시했어. 너무 화가 나!,anger,3
결혼은 할 수 있을까. 내 연애는 어디로 가고 있는 걸까 점점 불안해.,anxiety,2
남편의 퇴근이 점점 늦어지는 거 같아. 일 때문이라고 하는데 대화할 때 내 눈을 보지 않아.,neutral,4
나 오늘 인턴에서 정직원으로 됐어.,joy,0
요즘 수학 문제를 많이 틀려서 슬퍼.,sad,1
남자친구가 갑자기 헤어지자고 했어.,sad,1
왜 꼭 이웃하고 인사를 해야 하지? 잘 지내야 할 이유가 있나?,sad,1
부장님이 오늘 나한테 혼자 프로젝트를 담당하래.,neutral,4
돈이 없으면 정말 괴롭고 불편하다.,neutral,4
취업이 어려워서 힘들다.,sad,1
큰일이야. 부장님께 결재받아야 하는 서류가 사라졌어. 한 시간 뒤에 제출해야 하는데 어디로 갔지?,anxiety,2
원금을 잃지 않는다는 점에서 은행에 돈을 넣어두는 게 최고의 방법 같아.,joy,0
오늘 형이랑 싸웠어.,anxiety,2
주변 친구들은 하나둘 남자친구와 결혼 이야기를 하는데 나만 아직도 남자친구조차 없어.,anxiety,2
친구가 이삿짐 옮기는 걸 도와줬어. 진짜 좋은 친구야.,joy,0
간절한 마음으로 열심히 취업에 준비 중인데 갑자기 힘이 빠지네.,sad,1
친구들이 나한테 찾아와서 이런저런 부탁을 많이 해. 그런데 이걸 거절하는 것이 너무 어려워.,anxiety,2
왜 이렇게 귀찮게 하는 걸까?,anger,3
나는 아직도 진로를 정하지 못했는데 내 친구는 벌써 자기 꿈에 대해 한 발짝씩 다가간 것에 대해 계속 자랑하는데 너무 질투나.,neutral,4
큰일 났어.,sad,1
신랑이 어떻게 그럴 수 있지? 젊은 여비서랑 같이 여행 간다며 종일 싱글벙글하네. 더럽고 추잡스러운 인간.,anger,3
어제 전화 왔어요. 공모전에서 나 상 받았다고요.,joy,0
오랫동안 연애를 못 해봐서 새로 시작하는 것이 무서워.,anxiety,2
남자친구와 술을 마셨는데 내가 술에 취해서 엄청나게 애교를 부렸대.,neutral,4
딸이 말도 없이 가출했어. 딸이 하고 싶어 하는 얘기가 있었던 것 같은데 귀담아듣지 않아 후회되네.,sad,1
이석증으로 쓰러진 경험이 있어서 너무도 무섭고 힘이 들어.,sad,1
내가 병이 있어서 아내한테 옮을까 걱정했는데 옮지는 않는다네.,joy,0
나만 빼고 다른 친구들은 모두 건강하니까 느낌이 이상하네.,neutral,4
나랑 사귀는 애가 갑자기 결혼하자고 하는 거야.,neutral,4
나보다 어린데 더 나은 직업을 가진 사람들을 요즘 자주 만나게 돼.,neutral,4
남자친구가 프러포즈했는데 고민이 있어.,anxiety,2
아기가 태어나니까 너무 정신이 없고 내가 원래 어떤 사람인지 뭘 좋아하는지 모르겠어.,sad,1
팀 프로젝트를 하면서 많이 힘들어서 그런지 사람들하고 얘기하고 싶지가 않아.,anger,3
노인이 되면서 건강이 가장 중요하다는 것을 알았다.,anxiety,2
아이에게 성교육을 시키려는데 내가 먼저 부끄러운 마음이 생겨서 어색해.,neutral,4
오늘 직장 상사가 모두가 보는 앞에서 나를 모욕했어. 너무 화가 나서 미치겠어.,anger,3
회의 시간은 다가오는데 프린터 고장으로 자료 출력이 안 되는데 어떻게 해야 하지?,anxiety,2
난 계 모임 친구들과 있으면 오랫동안 알고 지낸 친구들과 있는 느낌이야.,joy,0
앞으로 괴롭힘을 당할 때마다 우리반 친구들이 도와주기로 약속했어!,joy,0
나 어제 남자친구와 헤어졌어.,neutral,4
젊었을 때는 자식 키우고 시부모 모시고 정신없이 살았는데 어느덧 시부모 돌아가시고 자식들은 결혼해서 우리 부부만 남았어.,neutral,4
요즘 회사 일로 스트레스를 많이 받아서 소화도 안 되고 잠도 못 자서 신체에 이상이 생긴 것 같아.,anger,3
자꾸 나이 들어가는데 은퇴 후에는 뭐 하고 살지?,anxiety,2
아이가 싸운 친구랑 화해했대.,joy,0
이번에 취업한 곳의 상사가 정말 좋은 분인 것 같아.,joy,0
친구 물건을 훔쳤는데 선생님이 아실까 봐 두려워.,anxiety,2
집에서 동생 얼굴 보기가 너무 싫어. 얼굴만 봐도 화가 나네.,neutral,4
친구들이 나를 계속 따돌려서 밖에 나가기 무서워.,sad,1
아들들도 다 장가갔고 난 이제 노후준비나 하면서 맘 편히 살아야지.,joy,0
이번에 면접에서 또 떨어졌어.,anger,3
친구들이 은근히 나를 따돌리는 것 같아서 불만이야.,anxiety,2
이번에 직장에서 중요한 발표를 제대로 하지 못했어. 인사고과에 안 좋게 반영될까 걱정이야.,anxiety,2
단순 몸살감기인 줄 알았는데 알고 보니 결핵이어서 혼란스러워.,anxiety,2
나 오늘로 은퇴해. 너무 홀가분한 거 있지.,joy,0
내가 결혼을 할 수 있을지 의문이야.,anxiety,2
나 드디어 취업했어! 너무 기쁘고 신나!,joy,0
취업 준비하는 거 너무 성가시다.,anger,3
아직 하고 싶은 것들이 너무 많아. 근데 건강이 나빠질까 봐 안달 나.,anger,3
난 그냥 혼자 있고 싶은데 왜 자꾸 말을 시키는 거야? 이해가 안 돼.,anger,3
나 이 집에서 혼자인 것 같아 집 나가서 독립하고 싶어.,neutral,4
남편이 애들만 데리고 저녁을 먹으러 가서 서운해,neutral,4
벌써 백 번이나 이력서를 넣었는데 아무 데서도 연락이 오지 않아. 내가 너무 쓸모없게 느껴져 좌절감이 들어.,anger,3
내 주위에는 왜 도움이 안되는 사람들만 잔뜩 있지?,anger,3
직장이 마음에 안 들어서 그만두고 창업을 준비 중인데 잘 되지 않을까봐 두려워.,anxiety,2
이번에 원하는 기업에 취업 성공했어. 취업 준비 기간이 길어질까 봐 걱정했는데 너무 다행이야.,joy,0
퇴직이 내일모레인데.,neutral,4
친구들 때문에 힘들어.,neutral,4
장사는 안되고 모아놓은 돈도 없고 한심해.,anger,3
드디어 원하는 직장에 최종 합격을 했어.,joy,0
요즘 너무 우울해서 힘도 없고 아무것도 안 하고 싶어.,sad,1
뉴스를 보니 은퇴 후 월 삼백 만원 정도 있어야 안정적인 생활을 한다고 하네.,joy,0
